CAMPUS,EMPLOYEE ID, JOB FAMILY , JOB TITLE , DEPARTMENT ,JOB FULL TIME PCNT,STATE FUNDING,NON-STATE FUNDING,TOTAL FUNDING
ANSCHUTZ,218055,REGULAR FACULTY,INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,74984,0,74984
ANSCHUTZ,243310,REGULAR FACULTY,INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,75940,1550,77489
ANSCHUTZ,173603,OFFICERS AND EXEMPT PROFESSIONALS ,IT MANAGER,SOM-PM&R PHYSICAL THERAPY,100,57467,0,57467
ANSCHUTZ,148981,OTHER FACULTY,LECTURER,SOM-PM&R PHYSICAL THERAPY,49,31595,0,31595
ANSCHUTZ,178658,OTHER FACULTY,LECTURER,SOM-PM&R PHYSICAL THERAPY,49,31595,0,31595
ANSCHUTZ,197741,OTHER FACULTY,LECTURER,SOM-PM&R PHYSICAL THERAPY,49,31595,0,31595
ANSCHUTZ,202172,OTHER FACULTY,LECTURER,SOM-PM&R PHYSICAL THERAPY,49,31595,0,31595
ANSCHUTZ,202795,OTHER FACULTY,LECTURER,SOM-PM&R PHYSICAL THERAPY,49,22932,0,22932
ANSCHUTZ,254336,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PM&R PHYSICAL THERAPY,100,0,43680,43680
ANSCHUTZ,225302,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PM&R PHYSICAL THERAPY,100,0,37000,37000
ANSCHUTZ,261293,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PM&R PHYSICAL THERAPY,100,0,34000,34000
ANSCHUTZ,262627,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PM&R PHYSICAL THERAPY,100,0,34000,34000
ANSCHUTZ,101606,REGULAR FACULTY,PROFESSOR,SOM-PM&R PHYSICAL THERAPY,100,139061,8684,147745
ANSCHUTZ,107269,REGULAR FACULTY,PROFESSOR,SOM-PM&R PHYSICAL THERAPY,100,136621,65895,202516
ANSCHUTZ,222362,CLASSIFIED STAFF,PROGRAM ASSISTANT I,SOM-PM&R PHYSICAL THERAPY,100,45040,0,45040
ANSCHUTZ,243331,CLASSIFIED STAFF,PROGRAM ASSISTANT I,SOM-PM&R PHYSICAL THERAPY,100,45040,0,45040
ANSCHUTZ,142067,OFFICERS AND EXEMPT PROFESSIONALS ,RESEARCH SERVICES SENIOR PROF,SOM-PM&R PHYSICAL THERAPY,100,61112,0,61112
ANSCHUTZ,101586,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,85671,0,85671
ANSCHUTZ,143278,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,81433,0,81433
ANSCHUTZ,171444,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,82211,0,82211
ANSCHUTZ,191520,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,78612,2431,81043
ANSCHUTZ,212282,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PM&R PHYSICAL THERAPY,100,77384,2864,80249
ANSCHUTZ,121802,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH BEH H&W SPR/GIFT,100,0,162836,162836
ANSCHUTZ,113727,REGULAR FACULTY,ASST PROFESSOR,SOM-PSYCH BEH H&W SPR/GIFT,95.5,0,98713,98713
ANSCHUTZ,198871,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,100,0,47250,47250
ANSCHUTZ,256598,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,100,0,65000,65000
ANSCHUTZ,259842,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,100,0,49350,49350
ANSCHUTZ,126382,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,100,0,78964,78964
ANSCHUTZ,146865,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,90,0,80484,80484
ANSCHUTZ,184187,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,100,0,57590,57590
ANSCHUTZ,201526,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH H&W SPR/GIFT,80,0,56000,56000
ANSCHUTZ,252192,OFFICERS AND EXEMPT PROFESSIONALS ,TECHNICIAN III,SOM-PSYCH BEH H&W SPR/GIFT,100,0,43260,43260
ANSCHUTZ,262148,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH BEH IMM SPG/GIFT,100,0,40000,40000
ANSCHUTZ,172234,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH IMM SPG/GIFT,100,0,41450,41450
ANSCHUTZ,220040,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH IMM SPG/GIFT,100,0,42544,42544
ANSCHUTZ,262923,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH BEH IMM SPG/GIFT,50,0,25000,25000
ANSCHUTZ,105764,REGULAR FACULTY,PROFESSOR,SOM-PSYCH BEH IMM SPG/GIFT,92.5,8271,144900,153172
ANSCHUTZ,111167,REGULAR FACULTY,PROFESSOR,SOM-PSYCH CTN SPG/GIFT,100,23056,207502,230558
ANSCHUTZ,125828,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH CTN SPG/GIFT,40,0,35393,35393
ANSCHUTZ,139221,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH CTN SPG/GIFT,100,0,84113,84113
ANSCHUTZ,207107,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH DEV RSCH GEN OPS,100,0,36071,36071
ANSCHUTZ,237325,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH DEV RSCH GEN OPS,100,0,36071,36071
ANSCHUTZ,250609,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH DEV RSCH GEN OPS,100,0,58350,58350
ANSCHUTZ,259837,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH DEV RSCH GEN OPS,100,0,36071,36071
ANSCHUTZ,128317,REGULAR FACULTY,PROFESSOR,SOM-PSYCH DEV RSCH GEN OPS,100,89306,164730,254036
ANSCHUTZ,176033,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH DEV RSCH GEN OPS,100,0,62286,62286
ANSCHUTZ,261723,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROFESSIONAL,SOM-PSYCH DPA SPG/GIFT,80,0,41200,41200
ANSCHUTZ,117823,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH DPA SPG/GIFT,50,0,23929,23929
ANSCHUTZ,142363,REGULAR FACULTY,PROFESSOR,SOM-PSYCH DPA SPG/GIFT,100,0,404803,404803
ANSCHUTZ,224244,REGULAR FACULTY,SENIOR INSTRUCTOR,SOM-PSYCH DPA SPG/GIFT,50,0,38750,38750
ANSCHUTZ,143424,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH DPA SPG/GIFT,15,0,13767,13767
ANSCHUTZ,145264,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH DPA SPG/GIFT,100,0,96283,96283
ANSCHUTZ,113432,CLASSIFIED STAFF,GENERAL PROFESSIONAL III,SOM-PSYCH DPRG SPR/GIFT,40,0,26937,26937
ANSCHUTZ,163005,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,45432,45432
ANSCHUTZ,172761,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,45432,45432
ANSCHUTZ,180888,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,47244,47244
ANSCHUTZ,245144,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,49128,49128
ANSCHUTZ,259411,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,39264,39264
ANSCHUTZ,264417,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH DPRG SPR/GIFT,100,0,42000,42000
ANSCHUTZ,118712,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES DIRECTOR,SOM-PSYCH GENERAL OPERATIONS,100,123029,41010,164038
ANSCHUTZ,186324,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROFESSIONAL,SOM-PSYCH GENERAL OPERATIONS,100,48750,16250,65000
ANSCHUTZ,118283,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROGRAM MGR,SOM-PSYCH GENERAL OPERATIONS,100,62717,13848,76565
ANSCHUTZ,107526,CLASSIFIED STAFF,IT PROFESSIONAL,SOM-PSYCH GENERAL OPERATIONS,80,53025,0,53025
ANSCHUTZ,101163,CLASSIFIED STAFF,MEDIA SPECIALIST V,SOM-PSYCH GENERAL OPERATIONS,100,56107,16289,72396
ANSCHUTZ,113468,REGULAR FACULTY,PROFESSOR,SOM-PSYCH GENERAL OPERATIONS,100,112766,413049,525815
ANSCHUTZ,106381,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH HARRIS RSCH SPG/GIFT,85,0,98773,98773
ANSCHUTZ,142257,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH HARRIS RSCH SPG/GIFT,100,0,107963,107963
ANSCHUTZ,194180,REGULAR FACULTY,ASST PROFESSOR,SOM-PSYCH HARRIS RSCH SPG/GIFT,90,0,74299,74299
ANSCHUTZ,264778,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH HARRIS RSCH SPG/GIFT,100,0,42000,42000
ANSCHUTZ,264779,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH HARRIS RSCH SPG/GIFT,100,0,42000,42000
ANSCHUTZ,264835,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH HARRIS RSCH SPG/GIFT,100,0,42000,42000
ANSCHUTZ,206724,CLINICAL FACULTY,PROFESSOR-CLINICAL,SOM-PSYCH HARRIS RSCH SPG/GIFT,2.5,0,5921,5921
ANSCHUTZ,103378,CLINICAL FACULTY,ASSOC PROFESSOR-CLINICAL,SOM-PSYCH JFK SPR/GIFT,40,0,41824,41824
ANSCHUTZ,104537,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH JFK SPR/GIFT,100,0,100109,100109
ANSCHUTZ,113598,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH JFK SPR/GIFT,100,0,131744,131744
ANSCHUTZ,166736,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH JFK SPR/GIFT,100,0,87550,87550
ANSCHUTZ,202137,REGULAR FACULTY,ASST PROFESSOR,SOM-PSYCH JFK SPR/GIFT,100,3617,68728,72345
ANSCHUTZ,266865,OTHER FACULTY,FACULTY FELLOW,SOM-PSYCH JFK SPR/GIFT,100,0,22476,22476
ANSCHUTZ,266909,OTHER FACULTY,FACULTY FELLOW,SOM-PSYCH JFK SPR/GIFT,100,0,22476,22476
ANSCHUTZ,207884,REGULAR FACULTY,INSTRUCTOR,SOM-PSYCH JFK SPR/GIFT,100,0,59817,59817
ANSCHUTZ,244129,OTHER FACULTY,POST-DOCTORAL FELLOW,SOM-PSYCH JFK SPR/GIFT,100,0,43680,43680
ANSCHUTZ,208563,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,100,0,35020,35020
ANSCHUTZ,222790,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,100,0,38378,38378
ANSCHUTZ,231632,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,100,0,36050,36050
ANSCHUTZ,240153,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,100,0,33990,33990
ANSCHUTZ,127544,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,82.5,0,50764,50764
ANSCHUTZ,193007,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH JFK SPR/GIFT,75,0,43125,43125
ANSCHUTZ,120838,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH MED STDNTS GEN OP,100,90728,127028,217757
ANSCHUTZ,101735,REGULAR FACULTY,PROFESSOR,SOM-PSYCH MED STDNTS GEN OP,100,164854,94820,259674
ANSCHUTZ,232735,OFFICERS AND EXEMPT PROFESSIONALS ,PROGRAM ASSISTANT I,SOM-PSYCH MED STDNTS GEN OP,100,0,51000,51000
ANSCHUTZ,219119,OFFICERS AND EXEMPT PROFESSIONALS ,PROGRAM ASSISTANT II,SOM-PSYCH MED STDNTS GEN OP,100,50982,6919,57901
ANSCHUTZ,107360,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH MRI SPG/GIFT,100,0,71084,71084
ANSCHUTZ,148419,CLINICAL FACULTY,PROFESSOR-CLINICAL,SOM-PSYCH MRI SPG/GIFT,10,489,12958,13448
ANSCHUTZ,127506,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH NATP SPG/GIFT,50,0,98963,98963
ANSCHUTZ,102182,REGULAR FACULTY,PROFESSOR,SOM-PSYCH NATP SPG/GIFT,100,31092,305770,336862
ANSCHUTZ,101475,CLINICAL FACULTY,PROFESSOR-CLINICAL,SOM-PSYCH NATP SPG/GIFT,5,753,9075,9828
ANSCHUTZ,150761,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH NEUROPSYCHI SPG/GIFT,1,0,1434,1434
ANSCHUTZ,181590,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH NEUROPSYCHI SPG/GIFT,100,0,55565,55565
ANSCHUTZ,229144,RESEARCH FACULTY,SR PROFESSIONAL RESEARCH ASST,SOM-PSYCH NEUROPSYCHI SPG/GIFT,100,0,76632,76632
ANSCHUTZ,104793,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH PROJ SAFE GEN OP,100,0,123382,123382
ANSCHUTZ,102261,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,42065,42065
ANSCHUTZ,107097,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,10716,60725,71441
ANSCHUTZ,170724,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,38148,38148
ANSCHUTZ,221178,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,32960,32960
ANSCHUTZ,222635,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,32960,32960
ANSCHUTZ,227076,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,33000,33000
ANSCHUTZ,260402,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,32000,32000
ANSCHUTZ,260825,RESEARCH FACULTY,PROFESSIONAL RESEARCH ASST,SOM-PSYCH PROJ SAFE GEN OP,100,0,32000,32000
ANSCHUTZ,128685,CLINICAL FACULTY,PROFESSOR-CLINICAL,SOM-PSYCH PROJ SAFE GEN OP,42.3,0,84473,84473
ANSCHUTZ,193261,RESEARCH FACULTY,RESEARCH INSTRUCTOR,SOM-PSYCH PROJ SAFE GEN OP,100,0,59740,59740
ANSCHUTZ,240861,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES PROFESSIONAL,SOM-PSYCH RESIDENT GEN OP,100,0,37080,37080
ANSCHUTZ,217742,OFFICERS AND EXEMPT PROFESSIONALS ,ACADEMIC SERVICES SENIOR PROF,SOM-PSYCH RESIDENT GEN OP,100,0,58583,58583
ANSCHUTZ,102468,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH UTIL/EVAL SPG/GIFT,50,0,57369,57369
ANSCHUTZ,181390,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROGRAM MGR,SOM-PSYCH UTIL/EVAL SPG/GIFT,87.5,50966,10544,61510
ANSCHUTZ,252498,OFFICERS AND EXEMPT PROFESSIONALS ,ACCOUNTING TECHNICIAN I,SOM-PSYCH-ARTS SP/G,100,0,29000,29000
ANSCHUTZ,261558,OFFICERS AND EXEMPT PROFESSIONALS ,ACCOUNTING TECHNICIAN I,SOM-PSYCH-ARTS SP/G,100,0,29000,29000
ANSCHUTZ,248809,OFFICERS AND EXEMPT PROFESSIONALS ,ACCOUNTING TECHNICIAN II,SOM-PSYCH-ARTS SP/G,100,0,32000,32000
ANSCHUTZ,123571,CLASSIFIED STAFF,ACCOUNTING TECHNICIAN III,SOM-PSYCH-ARTS SP/G,100,0,52078,52078
ANSCHUTZ,250504,OFFICERS AND EXEMPT PROFESSIONALS ,ACCOUNTING TECHNICIAN IV,SOM-PSYCH-ARTS SP/G,100,0,56650,56650
ANSCHUTZ,259745,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT I,SOM-PSYCH-ARTS SP/G,100,0,31000,31000
ANSCHUTZ,121321,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,36021,36021
ANSCHUTZ,123406,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,39239,39239
ANSCHUTZ,135826,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,39032,39032
ANSCHUTZ,142603,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,33347,33347
ANSCHUTZ,173699,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,33926,33926
ANSCHUTZ,199933,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,33681,33681
ANSCHUTZ,205952,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,34071,34071
ANSCHUTZ,206362,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,33,0,12222,12222
ANSCHUTZ,210997,CLASSIFIED STAFF,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,33519,33519
ANSCHUTZ,240697,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,36364,36364
ANSCHUTZ,254395,OFFICERS AND EXEMPT PROFESSIONALS ,ADMIN ASSISTANT II,SOM-PSYCH-ARTS SP/G,100,0,30900,30900
ANSCHUTZ,172137,CLASSIFIED STAFF,ADMIN ASSISTANT III,SOM-PSYCH-ARTS SP/G,100,0,43278,43278
ANSCHUTZ,126846,CLINICAL FACULTY,ASSOC PROFESSOR-CLINICAL,SOM-PSYCH-ARTS SP/G,49,0,116225,116225
ANSCHUTZ,113166,REGULAR FACULTY,ASSOCIATE PROFESSOR,SOM-PSYCH-ARTS SP/G,50,0,67400,67400
ANSCHUTZ,241400,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES ASSOC DIR,SOM-PSYCH-ARTS SP/G,100,0,69026,69026
ANSCHUTZ,241443,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES ASSOC DIR,SOM-PSYCH-ARTS SP/G,52.5,0,37853,37853
ANSCHUTZ,118296,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES DIRECTOR,SOM-PSYCH-ARTS SP/G,100,0,99485,99485
ANSCHUTZ,194190,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES MANAGER,SOM-PSYCH-ARTS SP/G,60,0,39333,39333
ANSCHUTZ,170136,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PRGM DIR,SOM-PSYCH-ARTS SP/G,100,0,100276,100276
ANSCHUTZ,240694,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PRINCIPAL PR,SOM-PSYCH-ARTS SP/G,49,0,41194,41194
ANSCHUTZ,249840,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PRINCIPAL PR,SOM-PSYCH-ARTS SP/G,100,0,38110,38110
ANSCHUTZ,136881,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROFESSIONAL,SOM-PSYCH-ARTS SP/G,100,0,45000,45000
ANSCHUTZ,113447,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES PROGRAM MGR,SOM-PSYCH-ARTS SP/G,100,0,81636,81636
ANSCHUTZ,113561,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES SENIOR PROF,SOM-PSYCH-ARTS SP/G,100,0,56238,56238
ANSCHUTZ,114757,OFFICERS AND EXEMPT PROFESSIONALS ,BUSINESS SERVICES SENIOR PROF,SOM-PSYCH-ARTS SP/G,100,0,62400,62400
ANSCHUTZ,239424,OFFICERS AND EXEMPT PROFESSIONALS ,CHILD CARE AIDE,SOM-PSYCH-ARTS SP/G,50,0,11373,11373
ANSCHUTZ,253381,OFFICERS AND EXEMPT PROFESSIONALS ,CHILD CARE AIDE,SOM-PSYCH-ARTS SP/G,100,0,21630,21630
ANSCHUTZ,264325,OFFICERS AND EXEMPT PROFESSIONALS ,CHILD CARE AIDE,SOM-PSYCH-ARTS SP/G,100,0,21000,21000
ANSCHUTZ,268945,OFFICERS AND EXEMPT PROFESSIONALS ,CHILD CARE AIDE,SOM-PSYCH-ARTS SP/G,100,0,21000,21000
ANSCHUTZ,122614,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27450,27450
ANSCHUTZ,128460,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26559,26559
ANSCHUTZ,137929,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,141498,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27409,27409
ANSCHUTZ,141561,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27409,27409
ANSCHUTZ,171315,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27409,27409
ANSCHUTZ,181116,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,25932,25932
ANSCHUTZ,192338,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26710,26710
ANSCHUTZ,193382,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26724,26724
ANSCHUTZ,195155,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27357,27357
ANSCHUTZ,206933,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26770,26770
ANSCHUTZ,208363,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,208959,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,222397,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,227631,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,241533,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26710,26710
ANSCHUTZ,241897,CLASSIFIED STAFF,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27037,27037
ANSCHUTZ,249490,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26554,26554
ANSCHUTZ,249782,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,27450,27450
ANSCHUTZ,250740,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,25750,25750
ANSCHUTZ,254632,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26000,26000
ANSCHUTZ,256695,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,50,0,13000,13000
ANSCHUTZ,256697,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,48,0,12300,12300
ANSCHUTZ,258034,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,25781,25781
ANSCHUTZ,260413,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,25750,25750
ANSCHUTZ,260714,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,75,0,21473,21473
ANSCHUTZ,260720,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26580,26580
ANSCHUTZ,261801,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26451,26451
ANSCHUTZ,262872,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26000,26000
ANSCHUTZ,264712,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,26000,26000
ANSCHUTZ,265319,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,25000,25000
ANSCHUTZ,267593,OFFICERS AND EXEMPT PROFESSIONALS ,CLIENT CARE AIDE II,SOM-PSYCH-ARTS SP/G,100,0,30500,30500
ANSCHUTZ,248842,OFFICERS AND EXEMPT PROFESSIONALS ,DATA SPECIALIST,SOM-PSYCH-ARTS SP/G,100,0,41415,41415
ANSCHUTZ,253784,OFFICERS AND EXEMPT PROFESSIONALS ,DINING SERVICES III,SOM-PSYCH-ARTS SP/G,100,0,24720,24720
