,rules,support,confidence,lift
2731,{citrus fruit,rolls/buns,hygiene articles} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
2732,{sausage,root vegetables,hygiene articles} => {whole milk},0.000915099135739705,0.9,3.52228412256267
2733,{root vegetables,yogurt,hygiene articles} => {whole milk},0.00122013218098627,0.857142857142857,3.35455630720255
2734,{curd,sugar,salty snack} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2735,{sugar,salty snack,napkins} => {whole milk},0.000508388408744281,1,3.91364902506964
2736,{domestic eggs,sugar,salty snack} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2737,{whipped/sour cream,sugar,salty snack} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2738,{pip fruit,sugar,salty snack} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2739,{whipped/sour cream,salty snack,waffles} => {whole milk},0.000711743772241993,0.875,3.42444289693593
2740,{tropical fruit,salty snack,waffles} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2741,{root vegetables,salty snack,waffles} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
2742,{dessert,salty snack,long life bakery product} => {white bread},0.000508388408744281,0.833333333333333,19.7966988727858
2743,{white bread,salty snack,long life bakery product} => {dessert},0.000508388408744281,0.833333333333333,22.4543378995434
2744,{dessert,salty snack,long life bakery product} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2745,{white bread,salty snack,long life bakery product} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2746,{butter,salty snack,long life bakery product} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2747,{butter,salty snack,long life bakery product} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2748,{whipped/sour cream,salty snack,long life bakery product} => {whole milk},0.000711743772241993,1,3.91364902506964
2749,{other vegetables,salty snack,long life bakery product} => {whole milk},0.00101677681748856,0.833333333333333,3.26137418755803
2750,{pip fruit,white bread,salty snack} => {dessert},0.000508388408744281,1,26.9452054794521
2751,{dessert,salty snack,napkins} => {soda},0.000508388408744281,0.833333333333333,4.77891156462585
2752,{dessert,yogurt,salty snack} => {fruit/vegetable juice},0.000610066090493137,0.857142857142857,11.8565400843882
2753,{dessert,fruit/vegetable juice,salty snack} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
2754,{dessert,yogurt,salty snack} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
2755,{cream cheese ,soda,salty snack} => {whole milk},0.000508388408744281,1,3.91364902506964
2756,{yogurt,cream cheese ,salty snack} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2757,{chicken,whipped/sour cream,salty snack} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2758,{sausage,chicken,salty snack} => {whole milk},0.000508388408744281,1,3.91364902506964
2759,{white bread,salty snack,napkins} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2760,{coffee,salty snack,napkins} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2761,{curd,frozen vegetables,salty snack} => {other vegetables},0.000508388408744281,1,5.16815554387809
2762,{frozen vegetables,fruit/vegetable juice,salty snack} => {yogurt},0.000813421453990849,0.8,5.73469387755102
2763,{beef,salty snack,shopping bags} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2764,{curd,salty snack,napkins} => {pastry},0.000508388408744281,0.833333333333333,9.36666666666667
2765,{curd,fruit/vegetable juice,salty snack} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
2766,{pip fruit,curd,salty snack} => {yogurt},0.000711743772241993,0.875,6.27232142857143
2767,{tropical fruit,curd,salty snack} => {other vegetables},0.000508388408744281,1,5.16815554387809
2768,{root vegetables,curd,salty snack} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2769,{whipped/sour cream,salty snack,napkins} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2770,{root vegetables,salty snack,napkins} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
2771,{tropical fruit,brown bread,salty snack} => {yogurt},0.000508388408744281,1,7.16836734693878
2772,{root vegetables,brown bread,salty snack} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2773,{butter,fruit/vegetable juice,salty snack} => {whipped/sour cream},0.000711743772241993,0.875,12.2065602836879
2774,{butter,fruit/vegetable juice,salty snack} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
2775,{citrus fruit,butter,salty snack} => {whipped/sour cream},0.000508388408744281,0.833333333333333,11.6252955082742
2776,{butter,yogurt,salty snack} => {whipped/sour cream},0.000610066090493137,0.857142857142857,11.9574468085106
2777,{tropical fruit,butter,salty snack} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
2778,{citrus fruit,root vegetables,salty snack} => {whipped/sour cream},0.000508388408744281,0.833333333333333,11.6252955082742
2779,{tropical fruit,whipped/sour cream,salty snack} => {other vegetables},0.00122013218098627,0.8,4.13452443510247
2780,{pip fruit,root vegetables,salty snack} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2781,{pip fruit,yogurt,salty snack} => {whole milk},0.00111845449923742,0.846153846153846,3.31154917505892
2782,{root vegetables,pastry,salty snack} => {other vegetables},0.000508388408744281,1,5.16815554387809
2783,{citrus fruit,root vegetables,salty snack} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2784,{root vegetables,salty snack,shopping bags} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
2785,{root vegetables,bottled water,salty snack} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2786,{tropical fruit,yogurt,salty snack} => {other vegetables},0.00132180986273513,0.8125,4.19912637940095
2787,{root vegetables,yogurt,salty snack} => {other vegetables},0.00122013218098627,0.857142857142857,4.42984760903836
2788,{tropical fruit,sugar,waffles} => {yogurt},0.000508388408744281,1,7.16836734693878
2789,{butter,sugar,long life bakery product} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2790,{root vegetables,sugar,long life bakery product} => {other vegetables},0.000508388408744281,1,5.16815554387809
2791,{curd,cream cheese ,sugar} => {whipped/sour cream},0.000610066090493137,0.857142857142857,11.9574468085106
2792,{curd,cream cheese ,sugar} => {whole milk},0.000711743772241993,1,3.91364902506964
2793,{pork,cream cheese ,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2794,{frankfurter,cream cheese ,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2795,{cream cheese ,margarine,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2796,{citrus fruit,cream cheese ,sugar} => {domestic eggs},0.000711743772241993,0.875,13.7910657051282
2797,{cream cheese ,domestic eggs,sugar} => {whole milk},0.00111845449923742,1,3.91364902506964
2798,{cream cheese ,sugar,fruit/vegetable juice} => {pip fruit},0.000610066090493137,0.857142857142857,11.3306451612903
2799,{cream cheese ,sugar,fruit/vegetable juice} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2800,{whipped/sour cream,cream cheese ,sugar} => {whole milk},0.000915099135739705,1,3.91364902506964
2801,{citrus fruit,cream cheese ,sugar} => {whole milk},0.000711743772241993,0.875,3.42444289693593
2802,{cream cheese ,sugar,soda} => {other vegetables},0.000508388408744281,1,5.16815554387809
2803,{yogurt,cream cheese ,sugar} => {whole milk},0.000915099135739705,0.818181818181818,3.20207647505698
2804,{other vegetables,cream cheese ,sugar} => {whole milk},0.00152516522623284,0.9375,3.66904596100279
2805,{chicken,frozen vegetables,sugar} => {whole milk},0.000508388408744281,1,3.91364902506964
2806,{chicken,beef,sugar} => {whole milk},0.000508388408744281,1,3.91364902506964
2807,{chicken,pork,sugar} => {whole milk},0.000508388408744281,1,3.91364902506964
2808,{chicken,margarine,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2809,{chicken,whipped/sour cream,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2810,{chicken,citrus fruit,sugar} => {whole milk},0.000508388408744281,1,3.91364902506964
2811,{chicken,root vegetables,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2812,{curd,white bread,sugar} => {whole milk},0.000610066090493137,1,3.91364902506964
2813,{white bread,brown bread,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2814,{white bread,sugar,shopping bags} => {soda},0.000508388408744281,1,5.73469387755102
2815,{yogurt,white bread,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2816,{pork,sugar,chocolate} => {whole milk},0.000508388408744281,1,3.91364902506964
2817,{sausage,sugar,chocolate} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2818,{rolls/buns,sugar,chocolate} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2819,{sugar,coffee,napkins} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2820,{butter,sugar,coffee} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2821,{whipped/sour cream,sugar,coffee} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
2822,{whipped/sour cream,sugar,coffee} => {whole milk},0.000610066090493137,1,3.91364902506964
2823,{yogurt,sugar,coffee} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2824,{pork,frozen vegetables,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2825,{pip fruit,frozen vegetables,sugar} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
2826,{root vegetables,frozen vegetables,sugar} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
2827,{pork,beef,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2828,{beef,whipped/sour cream,sugar} => {whole milk},0.000610066090493137,1,3.91364902506964
2829,{beef,tropical fruit,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2830,{beef,root vegetables,sugar} => {other vegetables},0.00111845449923742,0.846153846153846,4.37305469097377
2831,{beef,rolls/buns,sugar} => {other vegetables},0.000915099135739705,0.9,4.65133998949028
2832,{frankfurter,curd,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2833,{butter,curd,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2834,{curd,domestic eggs,sugar} => {yogurt},0.000813421453990849,0.8,5.73469387755102
2835,{curd,domestic eggs,sugar} => {whole milk},0.00101677681748856,1,3.91364902506964
2836,{tropical fruit,curd,sugar} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2837,{curd,sugar,soda} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2838,{curd,rolls/buns,sugar} => {whole milk},0.000610066090493137,1,3.91364902506964
2839,{domestic eggs,sugar,napkins} => {whole milk},0.000610066090493137,1,3.91364902506964
2840,{sugar,soda,napkins} => {whole milk},0.000915099135739705,0.818181818181818,3.20207647505698
2841,{pork,sugar,bottled beer} => {whole milk},0.000508388408744281,1,3.91364902506964
2842,{pork,butter,sugar} => {whipped/sour cream},0.000508388408744281,0.833333333333333,11.6252955082742
2843,{pork,butter,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2844,{pork,pip fruit,sugar} => {other vegetables},0.000610066090493137,1,5.16815554387809
2845,{pork,pip fruit,sugar} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2846,{frankfurter,sugar,bottled beer} => {whole milk},0.000711743772241993,1,3.91364902506964
2847,{frankfurter,citrus fruit,sugar} => {whole milk},0.000711743772241993,0.875,3.42444289693593
2848,{domestic eggs,sugar,bottled beer} => {other vegetables},0.000610066090493137,1,5.16815554387809
2849,{domestic eggs,sugar,bottled beer} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2850,{rolls/buns,sugar,bottled beer} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
2851,{domestic eggs,margarine,sugar} => {whole milk},0.000711743772241993,0.875,3.42444289693593
2852,{butter,domestic eggs,sugar} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
2853,{butter,whipped/sour cream,sugar} => {other vegetables},0.00101677681748856,0.833333333333333,4.30679628656507
2854,{butter,whipped/sour cream,sugar} => {whole milk},0.00101677681748856,0.833333333333333,3.26137418755803
2855,{citrus fruit,butter,sugar} => {other vegetables},0.000508388408744281,1,5.16815554387809
2856,{root vegetables,butter,sugar} => {other vegetables},0.000813421453990849,0.8,4.13452443510247
2857,{butter,yogurt,sugar} => {whole milk},0.000711743772241993,1,3.91364902506964
2858,{domestic eggs,sugar,fruit/vegetable juice} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
2859,{pip fruit,domestic eggs,sugar} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
2860,{citrus fruit,domestic eggs,sugar} => {whole milk},0.00142348754448399,0.933333333333333,3.652739090065
2861,{sausage,domestic eggs,sugar} => {whole milk},0.000813421453990849,0.8,3.13091922005571
2862,{domestic eggs,sugar,bottled water} => {other vegetables},0.000610066090493137,1,5.16815554387809
2863,{tropical fruit,domestic eggs,sugar} => {whole milk},0.00111845449923742,0.916666666666667,3.58751160631383
2864,{root vegetables,domestic eggs,sugar} => {whole milk},0.000915099135739705,0.9,3.52228412256267
2865,{yogurt,domestic eggs,sugar} => {whole milk},0.00142348754448399,0.933333333333333,3.652739090065
2866,{pastry,sugar,fruit/vegetable juice} => {whole milk},0.000711743772241993,1,3.91364902506964
2867,{pip fruit,whipped/sour cream,sugar} => {yogurt},0.000711743772241993,0.875,6.27232142857143
2868,{citrus fruit,whipped/sour cream,sugar} => {whole milk},0.00111845449923742,0.846153846153846,3.31154917505892
